FID,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,pid,ORIG_FID,Lon,Lat
3820,294832090,5153,footway, , ,B,0,0,T,F,1,290,113.281991,23.132095
3821,294832091,5153,footway, , ,B,0,0,F,F,1,291,113.281991,23.132095
3822,294832091,5153,footway, , ,B,0,0,F,F,1,291,113.282127,23.132095
3823,294832091,5153,footway, , ,B,0,0,F,F,1,291,113.282605,23.132091
3824,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.278891,23.130506
3825,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.278922,23.130506
3826,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279013,23.130466
3827,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279289,23.130402
3828,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.27938,23.130403
3829,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279493,23.130404
3830,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279584,23.130508
3831,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279579,23.130599
3832,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279562,23.130737
3833,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279555,23.130799
3834,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279598,23.130967
3835,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279667,23.131064
3836,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279726,23.131147
3837,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.279871,23.131224
3838,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.280013,23.1313
3839,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.280271,23.131342
3840,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.280471,23.131326
3841,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.280634,23.131312
3842,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.280799,23.131287
3843,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281065,23.131546
3844,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281234,23.131687
3845,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281282,23.131968
3846,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281328,23.132094
3847,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281363,23.132237
3848,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281351,23.132501
3849,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281449,23.132546
3850,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281529,23.132841
3851,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281541,23.132865
3852,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281607,23.132994
3853,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281738,23.133061
3854,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.281894,23.133036
3855,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.28202,23.132898
3856,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.282073,23.132701
3857,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.282084,23.132538
3858,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.282089,23.132277
3859,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.282119,23.132141
3860,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.282127,23.132095
3861,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.28213,23.131949
3862,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.282167,23.131803
3863,294842690,5153,footway, , ,B,0,0,F,F,1,292,113.282213,23.131674
3864,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281234,23.131687
3865,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281199,23.1315
3866,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281161,23.131332
3867,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281151,23.131078
3868,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281192,23.131006
3869,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281228,23.130942
3870,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281309,23.1309
3871,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281408,23.130871
3872,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281481,23.130774
3873,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281574,23.130735
3874,294842691,5153,footway, , ,B,0,0,F,F,1,293,113.281639,23.130709
3875,294842693,5153,footway, , ,B,0,0,F,F,1,294,113.27889,23.130843
3876,294842693,5153,footway, , ,B,0,0,F,F,1,294,113.278967,23.130845
3877,294842693,5153,footway, , ,B,0,0,F,F,1,294,113.279093,23.13088
3878,294842693,5153,footway, , ,B,0,0,F,F,1,294,113.279369,23.131154
3879,294842693,5153,footway, , ,B,0,0,F,F,1,294,113.279509,23.131097
3880,294842693,5153,footway, , ,B,0,0,F,F,1,294,113.279667,23.131064
3881,294842696,5153,footway, , ,B,0,0,F,F,1,295,113.282607,23.132417
3882,294842696,5153,footway, , ,B,0,0,F,F,1,295,113.282605,23.132091
3883,294842696,5153,footway, , ,B,0,0,F,F,1,295,113.282603,23.1317
3884,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.330254,23.136243
3885,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.33016,23.136653
3886,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.330067,23.137062
3887,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329973,23.137471
3888,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329879,23.13788
3889,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329786,23.138289
3890,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329692,23.138698
3891,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329636,23.138987
3892,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329561,23.139403
3893,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329486,23.139819
3894,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329411,23.140234
3895,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329335,23.14065
3896,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.32926,23.141066
3897,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329195,23.141457
3898,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.32913,23.141848
3899,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329065,23.142239
3900,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.329,23.14263
3901,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.32894,23.143034
3902,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.32888,23.143438
3903,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.328819,23.143842
3904,295047819,5153,footway, , ,B,0,0,F,F,1,296,113.328759,23.144246
3905,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281707,23.131237
3906,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.28165,23.130843
3907,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281639,23.130709
3908,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281602,23.130398
3909,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281565,23.130088
3910,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281556,23.130037
3911,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281549,23.129996
3912,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281515,23.129768
3913,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.28148,23.12954
3914,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281472,23.129488
3915,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281453,23.129369
3916,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281434,23.12925
3917,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281327,23.129264
3918,295768190,5153,footway, , ,B,0,0,F,F,1,297,113.281301,23.12917
3919,295768191,5153,footway, , ,B,0,0,T,F,1,298,113.281755,23.131994
3920,295768191,5153,footway, , ,B,0,0,T,F,1,298,113.281731,23.131616
3921,295768191,5153,footway, , ,B,0,0,T,F,1,298,113.281707,23.131237
3922,295776968,5153,footway, , ,B,0,0,F,F,1,299,113.281687,23.129393
3923,295776968,5153,footway, , ,B,0,0,F,F,1,299,113.281686,23.129508
3924,295776968,5153,footway, , ,B,0,0,F,F,1,299,113.281676,23.129575
3925,295776968,5153,footway, , ,B,0,0,F,F,1,299,113.28167,23.129619
3926,295776968,5153,footway, , ,B,0,0,F,F,1,299,113.281685,23.12973
3927,295776968,5153,footway, , ,B,0,0,F,F,1,299,113.281696,23.129813
3928,295776968,5153,footway, , ,B,0,0,F,F,1,299,113.281712,23.129987
3929,295776968,5153,footway, , ,B,0,0,F,F,1,299,113.281549,23.129996
3930,295776970,5153,footway, , ,B,0,0,F,F,1,300,113.282011,23.129503
3931,295776970,5153,footway, , ,B,0,0,F,F,1,300,113.281907,23.129554
3932,295776970,5153,footway, , ,B,0,0,F,F,1,300,113.281874,23.129563
3933,295776970,5153,footway, , ,B,0,0,F,F,1,300,113.281819,23.129579
3934,295776970,5153,footway, , ,B,0,0,F,F,1,300,113.281758,23.129579
3935,295776970,5153,footway, , ,B,0,0,F,F,1,300,113.281676,23.129575
3936,295776971,5153,footway, , ,B,0,0,F,F,1,301,113.281874,23.129563
3937,295776971,5153,footway, , ,B,0,0,F,F,1,301,113.281889,23.129612
3938,295776971,5153,footway, , ,B,0,0,F,F,1,301,113.281865,23.129659
3939,295776971,5153,footway, , ,B,0,0,F,F,1,301,113.281831,23.129694
3940,295776971,5153,footway, , ,B,0,0,F,F,1,301,113.281757,23.129725
3941,295776971,5153,footway, , ,B,0,0,F,F,1,301,113.281685,23.12973
3942,295776972,5153,footway, , ,B,0,0,F,F,1,302,113.281774,23.130064
3943,295776972,5153,footway, , ,B,0,0,F,F,1,302,113.281754,23.130016
3944,295776972,5153,footway, , ,B,0,0,F,F,1,302,113.281712,23.129987
3945,295824003,5153,footway, , ,B,0,0,F,F,1,303,113.279444,23.132175
3946,295824003,5153,footway, , ,B,0,0,F,F,1,303,113.279574,23.132266
3947,295824003,5153,footway, , ,B,0,0,F,F,1,303,113.279775,23.132458
3948,295824003,5153,footway, , ,B,0,0,F,F,1,303,113.279955,23.132669
3949,295824003,5153,footway, , ,B,0,0,F,F,1,303,113.280135,23.132879
3950,295824003,5153,footway, , ,B,0,0,F,F,1,303,113.280328,23.133056
3951,295824003,5153,footway, , ,B,0,0,F,F,1,303,113.28052,23.133233
3952,295824004,5153,footway, , ,B,0,0,F,F,1,304,113.280135,23.132879
3953,295824004,5153,footway, , ,B,0,0,F,F,1,304,113.280291,23.13277
3954,295824004,5153,footway, , ,B,0,0,F,F,1,304,113.280605,23.132787
3955,295824004,5153,footway, , ,B,0,0,F,F,1,304,113.280848,23.13281
3956,295824004,5153,footway, , ,B,0,0,F,F,1,304,113.280995,23.13281
3957,295824004,5153,footway, , ,B,0,0,F,F,1,304,113.281186,23.13281
3958,295824004,5153,footway, , ,B,0,0,F,F,1,304,113.281541,23.132865
3959,295824005,5153,footway, , ,B,0,0,F,F,1,305,113.280995,23.13281
3960,295824005,5153,footway, , ,B,0,0,F,F,1,305,113.28117,23.13265
3961,295824005,5153,footway, , ,B,0,0,F,F,1,305,113.281351,23.132501
3962,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.281894,23.133036
3963,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.282136,23.13297
3964,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.282253,23.132973
3965,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.282475,23.133034
3966,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.282694,23.133045
3967,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.282891,23.13293
3968,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.28301,23.132859
3969,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.283038,23.132842
3970,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.283111,23.132579
3971,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.283121,23.132291
3972,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.283124,23.13209
3973,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.283125,23.132035
3974,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.283054,23.131801
3975,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.282962,23.131641
3976,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.282847,23.131518
3977,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.282663,23.131441
3978,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.282478,23.131424
3979,295824006,5153,footway, , ,B,0,0,F,F,1,306,113.282366,23.131374
3980,295824007,5153,footway, , ,B,0,0,F,F,1,307,113.282605,23.132091
3981,295824007,5153,footway, , ,B,0,0,F,F,1,307,113.282865,23.13209
3982,295824007,5153,footway, , ,B,0,0,F,F,1,307,113.283124,23.13209
3983,295824008,5153,footway, , ,B,0,0,F,F,1,308,113.28301,23.132859
3984,295824008,5153,footway, , ,B,0,0,F,F,1,308,113.283088,23.13299
3985,295824008,5153,footway, , ,B,0,0,F,F,1,308,113.283141,23.133124
3986,295824008,5153,footway, , ,B,0,0,F,F,1,308,113.28315,23.133352
3987,295824008,5153,footway, , ,B,0,0,F,F,1,308,113.283152,23.133382
3988,295825964,5153,footway, , ,B,0,0,F,F,1,309,113.278888,23.131531
3989,295825964,5153,footway, , ,B,0,0,F,F,1,309,113.279011,23.131531
3990,295825964,5153,footway, , ,B,0,0,F,F,1,309,113.279183,23.131698
3991,295825964,5153,footway, , ,B,0,0,F,F,1,309,113.279355,23.131865
3992,295825964,5153,footway, , ,B,0,0,F,F,1,309,113.279394,23.131901
3993,295825964,5153,footway, , ,B,0,0,F,F,1,309,113.279406,23.132036
3994,295825966,5153,footway, , ,B,0,0,F,F,1,310,113.279355,23.131865
3995,295825966,5153,footway, , ,B,0,0,F,F,1,310,113.279625,23.131643
3996,295825966,5153,footway, , ,B,0,0,F,F,1,310,113.27954,23.131572
3997,295825966,5153,footway, , ,B,0,0,F,F,1,310,113.279394,23.131643
3998,295825966,5153,footway, , ,B,0,0,F,F,1,310,113.279166,23.131382
3999,295825966,5153,footway, , ,B,0,0,F,F,1,310,113.278952,23.131254
4000,295825966,5153,footway, , ,B,0,0,F,F,1,310,113.278967,23.130845
4001,295825968,5153,footway, , ,B,0,0,F,F,1,311,113.279011,23.131531
4002,295825968,5153,footway, , ,B,0,0,F,F,1,311,113.279166,23.131382
4003,295825968,5153,footway, , ,B,0,0,F,F,1,311,113.279369,23.131154
4004,295825970,5153,footway, , ,B,0,0,F,F,1,312,113.279369,23.131154
4005,295825970,5153,footway, , ,B,0,0,F,F,1,312,113.279471,23.131318
4006,295825970,5153,footway, , ,B,0,0,F,F,1,312,113.279752,23.131393
4007,295825970,5153,footway, , ,B,0,0,F,F,1,312,113.27985,23.131419
4008,295825970,5153,footway, , ,B,0,0,F,F,1,312,113.280251,23.13152
4009,295825970,5153,footway, , ,B,0,0,F,F,1,312,113.280471,23.131326
4010,295825971,5153,footway, , ,B,0,0,F,F,1,313,113.280799,23.131287
4011,295825971,5153,footway, , ,B,0,0,F,F,1,313,113.280865,23.131075
4012,295825971,5153,footway, , ,B,0,0,F,F,1,313,113.280926,23.131004
4013,295825971,5153,footway, , ,B,0,0,F,F,1,313,113.281154,23.13087
4014,295825971,5153,footway, , ,B,0,0,F,F,1,313,113.281321,23.130776
4015,295825971,5153,footway, , ,B,0,0,F,F,1,313,113.281333,23.130597
4016,295825971,5153,footway, , ,B,0,0,F,F,1,313,113.281398,23.130268
4017,295825971,5153,footway, , ,B,0,0,F,F,1,313,113.281471,23.130163
4018,295825971,5153,footway, , ,B,0,0,F,F,1,313,113.281565,23.130088
4019,295825973,5153,footway, , ,B,0,0,F,F,1,314,113.281556,23.130037
4020,295825973,5153,footway, , ,B,0,0,F,F,1,314,113.281253,23.130078
4021,295825973,5153,footway, , ,B,0,0,F,F,1,314,113.281196,23.130106
4022,295825973,5153,footway, , ,B,0,0,F,F,1,314,113.281148,23.130198
4023,295825973,5153,footway, , ,B,0,0,F,F,1,314,113.280999,23.130565
4024,295825973,5153,footway, , ,B,0,0,F,F,1,314,113.280934,23.130642
4025,295825973,5153,footway, , ,B,0,0,F,F,1,314,113.280889,23.130678
4026,295825973,5153,footway, , ,B,0,0,F,F,1,314,113.280726,23.130685
4027,295825973,5153,footway, , ,B,0,0,F,F,1,314,113.280624,23.130773
4028,295825975,5153,footway, , ,B,0,0,F,F,1,315,113.280889,23.130678
4029,295825975,5153,footway, , ,B,0,0,F,F,1,315,113.280967,23.13072
4030,295825975,5153,footway, , ,B,0,0,F,F,1,315,113.280922,23.130858
4031,295825975,5153,footway, , ,B,0,0,F,F,1,315,113.280865,23.131075
4032,295825976,5153,footway, , ,B,0,0,F,F,1,316,113.278967,23.130845
4033,295825976,5153,footway, , ,B,0,0,F,F,1,316,113.279161,23.130697
4034,295825976,5153,footway, , ,B,0,0,F,F,1,316,113.279307,23.130667
4035,295825976,5153,footway, , ,B,0,0,F,F,1,316,113.279562,23.130737
4036,295825977,5153,footway, , ,B,0,0,F,F,1,317,113.279307,23.130667
4037,295825977,5153,footway, , ,B,0,0,F,F,1,317,113.279364,23.13048
4038,295825977,5153,footway, , ,B,0,0,F,F,1,317,113.27938,23.130403
4039,295993590,5141,service, , ,B,0,0,F,F,1,318,113.28567,23.130068
4040,295993590,5141,service, , ,B,0,0,F,F,1,318,113.285662,23.130039
4041,295993590,5141,service, , ,B,0,0,F,F,1,318,113.285657,23.13002
4042,295993590,5141,service, , ,B,0,0,F,F,1,318,113.28555,23.129618
4043,295993590,5141,service, , ,B,0,0,F,F,1,318,113.285532,23.129548
4044,295993590,5141,service, , ,B,0,0,F,F,1,318,113.285406,23.129213
4045,295993590,5141,service, , ,B,0,0,F,F,1,318,113.285274,23.128907
4046,295993590,5141,service, , ,B,0,0,F,F,1,318,113.285127,23.128566
4047,295993590,5141,service, , ,B,0,0,F,F,1,318,113.285221,23.128518
4048,295993590,5141,service, , ,B,0,0,F,F,1,318,113.285133,23.128273
4049,295993590,5141,service, , ,B,0,0,F,F,1,318,113.285045,23.128027
4050,295993590,5141,service, , ,B,0,0,F,F,1,318,113.284987,23.127874
4051,295995594,5153,footway, , ,B,0,0,F,F,1,319,113.284505,23.132614
4052,295995594,5153,footway, , ,B,0,0,F,F,1,319,113.284048,23.132611
4053,295995594,5153,footway, , ,B,0,0,F,F,1,319,113.28359,23.132609
4054,295995595,5153,footway, , ,B,0,0,F,F,1,320,113.283968,23.131421
4055,295995595,5153,footway, , ,B,0,0,F,F,1,320,113.283553,23.13142
4056,295995595,5153,footway, , ,B,0,0,F,F,1,320,113.283137,23.131419
4057,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.285614,23.127713
4058,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.285688,23.127952
4059,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.285763,23.12819
4060,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.285821,23.128345
4061,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.286066,23.128442
4062,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.286225,23.128497
4063,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.286646,23.128299
4064,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.287048,23.128155
4065,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.287008,23.127805
4066,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.28735,23.12775
4067,296154564,5122,residential,马棚岗, ,B,0,0,F,F,1,321,113.287693,23.127696
4068,296605101,5141,service, , ,B,0,0,F,F,1,322,113.287085,23.130374
4069,296605101,5141,service, , ,B,0,0,F,F,1,322,113.287023,23.13029
4070,296605101,5141,service, , ,B,0,0,F,F,1,322,113.286849,23.130055
4071,296605101,5141,service, , ,B,0,0,F,F,1,322,113.286676,23.12982
4072,296605713,5141,service, , ,B,0,0,F,F,1,323,113.286676,23.12982
4073,296605713,5141,service, , ,B,0,0,F,F,1,323,113.286261,23.129957
4074,296605713,5141,service, , ,B,0,0,F,F,1,323,113.285959,23.129989
4075,296605713,5141,service, , ,B,0,0,F,F,1,323,113.285657,23.13002
4076,296606967,5153,footway, , ,B,0,0,F,F,1,324,113.285274,23.128907
4077,296606967,5153,footway, , ,B,0,0,F,F,1,324,113.285609,23.1288
4078,296606967,5153,footway, , ,B,0,0,F,F,1,324,113.285944,23.128693
4079,296606967,5153,footway, , ,B,0,0,F,F,1,324,113.286278,23.128586
4080,296606967,5153,footway, , ,B,0,0,F,F,1,324,113.286356,23.128754
4081,296606967,5153,footway, , ,B,0,0,F,F,1,324,113.286658,23.128796
4082,296606967,5153,footway, , ,B,0,0,F,F,1,324,113.286601,23.129234
4083,296606967,5153,footway, , ,B,0,0,F,F,1,324,113.286419,23.129331
4084,296619392,5153,footway, , ,B,0,0,F,F,1,325,113.286676,23.12982
4085,296619392,5153,footway, , ,B,0,0,F,F,1,325,113.286832,23.129648
4086,296619392,5153,footway, , ,B,0,0,F,F,1,325,113.287106,23.129339
4087,296619393,5122,residential, , ,B,0,0,F,F,1,326,113.287106,23.129339
4088,296619393,5122,residential, , ,B,0,0,F,F,1,326,113.287306,23.129023
4089,296619393,5122,residential, , ,B,0,0,F,F,1,326,113.287505,23.128707
4090,296619393,5122,residential, , ,B,0,0,F,F,1,326,113.287704,23.12839
4091,296619393,5122,residential, , ,B,0,0,F,F,1,326,113.287904,23.128074
4092,297203158,5153,footway, , ,B,0,0,F,F,1,327,113.286278,23.128586
4093,297203158,5153,footway, , ,B,0,0,F,F,1,327,113.286261,23.128557
4094,297203158,5153,footway, , ,B,0,0,F,F,1,327,113.286225,23.128497
4095,298303642,5153,footway, , ,B,0,0,F,F,1,328,113.28567,23.130068
4096,298303642,5153,footway, , ,B,0,0,F,F,1,328,113.285203,23.130173
4097,298303642,5153,footway, , ,B,0,0,F,F,1,328,113.284735,23.130277
4098,298303644,5153,footway, , ,B,0,0,F,F,1,329,113.286676,23.12982
4099,298303644,5153,footway, , ,B,0,0,F,F,1,329,113.286599,23.129716
4100,298303644,5153,footway, , ,B,0,0,F,F,1,329,113.286419,23.129331
4101,298303644,5153,footway, , ,B,0,0,F,F,1,329,113.285985,23.129474
4102,298303644,5153,footway, , ,B,0,0,F,F,1,329,113.28555,23.129618
4103,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.3188,23.115627
4104,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.318903,23.115483
4105,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.318923,23.115379
4106,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.318909,23.115272
4107,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.318895,23.115204
4108,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.318868,23.115155
4109,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.318825,23.1151
4110,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.318582,23.114964
4111,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.318925,23.114955
4112,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319268,23.114946
4113,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319612,23.114937
4114,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319462,23.115018
4115,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319341,23.115101
4116,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319299,23.115178
4117,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319266,23.115268
4118,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319257,23.115339
4119,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319261,23.115401
4120,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319277,23.115475
4121,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319315,23.115538
4122,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319366,23.115607
4123,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.319083,23.115617
4124,299795191,5124,pedestrian, , ,B,0,0,T,F,1,330,113.3188,23.115627
4125,300218845,5115,tertiary,淘金北路, ,F,0,0,F,T,1,331,113.28249,23.144175
4126,300218845,5115,tertiary,淘金北路, ,F,0,0,F,T,1,331,113.282517,23.144311
4127,300218846,5115,tertiary,淘金北路, ,F,0,0,F,F,1,332,113.282517,23.144311
4128,300218846,5115,tertiary,淘金北路, ,F,0,0,F,F,1,332,113.282532,23.144414
4129,300218846,5115,tertiary,淘金北路, ,F,0,0,F,F,1,332,113.282528,23.144823
4130,300218846,5115,tertiary,淘金北路, ,F,0,0,F,F,1,332,113.282524,23.145231
4131,300218846,5115,tertiary,淘金北路, ,F,0,0,F,F,1,332,113.28252,23.145616
4132,300218846,5115,tertiary,淘金北路, ,F,0,0,F,F,1,332,113.282517,23.146
4133,300218846,5115,tertiary,淘金北路, ,F,0,0,F,F,1,332,113.282496,23.146257
4134,300218846,5115,tertiary,淘金北路, ,F,0,0,F,F,1,332,113.282475,23.146514
4135,300286551,5141,service, , ,B,0,0,F,F,1,333,113.283247,23.1419
4136,300286551,5141,service, , ,B,0,0,F,F,1,333,113.28342,23.142254
4137,300286551,5141,service, , ,B,0,0,F,F,1,333,113.283646,23.142447
4138,300286551,5141,service, , ,B,0,0,F,F,1,333,113.283811,23.142661
4139,300286551,5141,service, , ,B,0,0,F,F,1,333,113.283975,23.142875
4140,300286551,5141,service, , ,B,0,0,F,F,1,333,113.284173,23.14321
4141,301319402,5122,residential,光明路, ,B,0,0,F,F,1,334,113.284358,23.138834
4142,301319402,5122,residential,光明路, ,B,0,0,F,F,1,334,113.28483,23.138836
4143,301319402,5122,residential,光明路, ,B,0,0,F,F,1,334,113.285302,23.138839
4144,301319402,5122,residential,光明路, ,B,0,0,F,F,1,334,113.285755,23.138842
4145,301319402,5122,residential,光明路, ,B,0,0,F,F,1,334,113.286208,23.138844
4146,301319402,5122,residential,光明路, ,B,0,0,F,F,1,334,113.286667,23.13884
4147,301319402,5122,residential,光明路, ,B,0,0,F,F,1,334,113.287126,23.138835
4148,301319402,5122,residential,光明路, ,B,0,0,F,F,1,334,113.287586,23.138831
4149,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.284372,23.138593
4150,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.284358,23.138834
4151,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.284336,23.139198
4152,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.284315,23.139563
4153,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.284402,23.139875
4154,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.284179,23.140083
4155,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.283956,23.14029
4156,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.283851,23.140304
4157,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.2837,23.140323
4158,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.283396,23.140243
4159,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.283161,23.140047
4160,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.283056,23.139775
4161,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.283061,23.139683
4162,301319403,5122,residential, , ,B,0,0,F,F,1,335,113.283078,23.139361
